obra;mes_ano;uf;br;km_inicial;km_final;extensao;num_acidente;mes;ano;num_acidente_pred
Z109;2012-05-01;MG;40;320,6;423,0;102,39999999999998;0,0;5;2012;0,0
Z109;2012-06-01;MG;40;320,6;423,0;102,39999999999998;1,0;6;2012;1,0
Z109;2012-07-01;MG;40;320,6;423,0;102,39999999999998;0,0;7;2012;0,0
Z109;2012-08-01;MG;40;320,6;423,0;102,39999999999998;0,0;8;2012;1,0
Z109;2012-09-01;MG;40;320,6;423,0;102,39999999999998;1,0;9;2012;1,0
Z109;2012-10-01;MG;40;320,6;423,0;102,39999999999998;1,0;10;2012;1,0
Z110;2008-11-01;MG;40;0,0;118,9;118,9;2,0;11;2008;2,0
Z110;2008-12-01;MG;40;0,0;118,9;118,9;2,0;12;2008;0,0
Z110;2009-01-01;MG;40;0,0;118,9;118,9;0,0;1;2009;1,0
Z110;2009-02-01;MG;40;0,0;118,9;118,9;0,0;2;2009;2,0
Z110;2009-03-01;MG;40;0,0;118,9;118,9;4,0;3;2009;2,0
Z110;2009-04-01;MG;40;0,0;118,9;118,9;1,0;4;2009;1,0
Z110;2009-05-01;MG;40;0,0;118,9;118,9;1,0;5;2009;1,0
Z110;2009-06-01;MG;40;0,0;118,9;118,9;1,0;6;2009;1,0
Z110;2009-07-01;MG;40;0,0;118,9;118,9;0,0;7;2009;0,0
Z110;2009-08-01;MG;40;0,0;118,9;118,9;0,0;8;2009;0,0
Z110;2009-09-01;MG;40;0,0;118,9;118,9;0,0;9;2009;2,0
Z110;2009-10-01;MG;40;0,0;118,9;118,9;1,0;10;2009;1,0
Z110;2009-11-01;MG;40;0,0;118,9;118,9;1,0;11;2009;2,0
Z110;2009-12-01;MG;40;0,0;118,9;118,9;2,0;12;2009;0,0
Z110;2010-01-01;MG;40;0,0;118,9;118,9;1,0;1;2010;1,0
Z110;2010-02-01;MG;40;0,0;118,9;118,9;1,0;2;2010;2,0
Z110;2010-03-01;MG;40;0,0;118,9;118,9;1,0;3;2010;2,0
Z110;2010-04-01;MG;40;0,0;118,9;118,9;2,0;4;2010;1,0
Z110;2010-05-01;MG;40;0,0;118,9;118,9;4,0;5;2010;1,0
Z110;2010-06-01;MG;40;0,0;118,9;118,9;0,0;6;2010;1,0
Z110;2010-07-01;MG;40;0,0;118,9;118,9;1,0;7;2010;0,0
Z110;2010-08-01;MG;40;0,0;118,9;118,9;2,0;8;2010;0,0
Z110;2010-09-01;MG;40;0,0;118,9;118,9;1,0;9;2010;2,0
Z110;2010-10-01;MG;40;0,0;118,9;118,9;0,0;10;2010;1,0
Z110;2010-11-01;MG;40;0,0;118,9;118,9;1,0;11;2010;2,0
Z110;2010-12-01;MG;40;0,0;118,9;118,9;0,0;12;2010;0,0
Z110;2011-01-01;MG;40;0,0;118,9;118,9;3,0;1;2011;0,0
Z110;2011-02-01;MG;40;0,0;118,9;118,9;0,0;2;2011;0,0
Z110;2011-03-01;MG;40;0,0;118,9;118,9;1,0;3;2011;0,0
Z110;2011-04-01;MG;40;0,0;118,9;118,9;2,0;4;2011;0,0
Z110;2011-05-01;MG;40;0,0;118,9;118,9;0,0;5;2011;0,0
Z110;2011-06-01;MG;40;0,0;118,9;118,9;1,0;6;2011;0,0
Z110;2011-07-01;MG;40;0,0;118,9;118,9;0,0;7;2011;0,0
Z110;2011-08-01;MG;40;0,0;118,9;118,9;3,0;8;2011;1,0
Z110;2011-09-01;MG;40;0,0;118,9;118,9;1,0;9;2011;0,0
Z110;2011-10-01;MG;40;0,0;118,9;118,9;0,0;10;2011;1,0
Z110;2011-11-01;MG;40;0,0;118,9;118,9;2,0;11;2011;1,0
Z110;2011-12-01;MG;40;0,0;118,9;118,9;3,0;12;2011;0,0
Z110;2012-01-01;MG;40;0,0;118,9;118,9;3,0;1;2012;0,0
Z110;2012-02-01;MG;40;0,0;118,9;118,9;0,0;2;2012;0,0
Z110;2012-03-01;MG;40;0,0;118,9;118,9;1,0;3;2012;0,0
Z110;2012-04-01;MG;40;0,0;118,9;118,9;2,0;4;2012;0,0
Z110;2012-05-01;MG;40;0,0;118,9;118,9;1,0;5;2012;1,0
Z110;2012-06-01;MG;40;0,0;118,9;118,9;0,0;6;2012;0,0
Z110;2012-07-01;MG;40;0,0;118,9;118,9;3,0;7;2012;0,0
Z110;2012-08-01;MG;40;0,0;118,9;118,9;4,0;8;2012;2,0
Z110;2012-09-01;MG;40;0,0;118,9;118,9;0,0;9;2012;1,0
Z110;2012-10-01;MG;40;0,0;118,9;118,9;0,0;10;2012;1,0
Z110;2012-11-01;MG;40;0,0;118,9;118,9;1,0;11;2012;1,0
Z111;2008-09-01;MG;116;702,2;816,7;114,5;1,0;9;2008;0,0
Z111;2008-10-01;MG;116;702,2;816,7;114,5;0,0;10;2008;1,0
Z111;2008-11-01;MG;116;702,2;816,7;114,5;1,0;11;2008;1,0
Z111;2008-12-01;MG;116;702,2;816,7;114,5;1,0;12;2008;1,0
Z111;2009-01-01;MG;116;702,2;816,7;114,5;1,0;1;2009;1,0
Z111;2009-02-01;MG;116;702,2;816,7;114,5;2,0;2;2009;1,0
Z111;2009-03-01;MG;116;702,2;816,7;114,5;3,0;3;2009;1,0
Z111;2009-04-01;MG;116;702,2;816,7;114,5;1,0;4;2009;1,0
Z111;2009-05-01;MG;116;702,2;816,7;114,5;1,0;5;2009;1,0
Z111;2009-06-01;MG;116;702,2;816,7;114,5;2,0;6;2009;1,0
Z111;2009-07-01;MG;116;702,2;816,7;114,5;1,0;7;2009;1,0
Z111;2009-08-01;MG;116;702,2;816,7;114,5;3,0;8;2009;0,0
Z111;2009-09-01;MG;116;702,2;816,7;114,5;1,0;9;2009;0,0
Z111;2009-10-01;MG;116;702,2;816,7;114,5;2,0;10;2009;1,0
Z111;2009-11-01;MG;116;702,2;816,7;114,5;1,0;11;2009;1,0
Z111;2009-12-01;MG;116;702,2;816,7;114,5;3,0;12;2009;1,0
Z111;2010-01-01;MG;116;702,2;816,7;114,5;0,0;1;2010;1,0
Z111;2010-02-01;MG;116;702,2;816,7;114,5;3,0;2;2010;1,0
Z111;2010-03-01;MG;116;702,2;816,7;114,5;1,0;3;2010;1,0
Z111;2010-04-01;MG;116;702,2;816,7;114,5;1,0;4;2010;1,0
Z111;2010-05-01;MG;116;702,2;816,7;114,5;2,0;5;2010;1,0
Z111;2010-06-01;MG;116;702,2;816,7;114,5;0,0;6;2010;1,0
Z111;2010-07-01;MG;116;702,2;816,7;114,5;0,0;7;2010;1,0
Z111;2010-08-01;MG;116;702,2;816,7;114,5;1,0;8;2010;0,0
Z111;2010-09-01;MG;116;702,2;816,7;114,5;0,0;9;2010;0,0
Z112;2008-09-01;MG;40;118,9;224,9;106,0;0,0;9;2008;1,0
Z112;2008-10-01;MG;40;118,9;224,9;106,0;3,0;10;2008;0,0
Z112;2008-11-01;MG;40;118,9;224,9;106,0;3,0;11;2008;1,0
Z112;2008-12-01;MG;40;118,9;224,9;106,0;0,0;12;2008;4,0
Z112;2009-01-01;MG;40;118,9;224,9;106,0;1,0;1;2009;0,0
Z112;2009-02-01;MG;40;118,9;224,9;106,0;1,0;2;2009;0,0
Z112;2009-03-01;MG;40;118,9;224,9;106,0;3,0;3;2009;0,0
Z112;2009-04-01;MG;40;118,9;224,9;106,0;0,0;4;2009;1,0
Z112;2009-05-01;MG;40;118,9;224,9;106,0;0,0;5;2009;0,0
Z112;2009-06-01;MG;40;118,9;224,9;106,0;0,0;6;2009;1,0
Z112;2009-07-01;MG;40;118,9;224,9;106,0;2,0;7;2009;0,0
Z112;2009-08-01;MG;40;118,9;224,9;106,0;0,0;8;2009;0,0
Z112;2009-09-01;MG;40;118,9;224,9;106,0;0,0;9;2009;1,0
Z112;2009-10-01;MG;40;118,9;224,9;106,0;0,0;10;2009;0,0
Z112;2009-11-01;MG;40;118,9;224,9;106,0;2,0;11;2009;1,0
Z112;2009-12-01;MG;40;118,9;224,9;106,0;1,0;12;2009;4,0
Z112;2010-01-01;MG;40;118,9;224,9;106,0;0,0;1;2010;0,0
Z112;2010-02-01;MG;40;118,9;224,9;106,0;0,0;2;2010;0,0
Z112;2010-03-01;MG;40;118,9;224,9;106,0;2,0;3;2010;0,0
Z112;2010-04-01;MG;40;118,9;224,9;106,0;1,0;4;2010;1,0
Z112;2010-05-01;MG;40;118,9;224,9;106,0;1,0;5;2010;0,0
Z112;2010-06-01;MG;40;118,9;224,9;106,0;2,0;6;2010;1,0
Z112;2010-07-01;MG;40;118,9;224,9;106,0;1,0;7;2010;0,0
Z112;2010-08-01;MG;40;118,9;224,9;106,0;1,0;8;2010;0,0
Z112;2010-09-01;MG;40;118,9;224,9;106,0;0,0;9;2010;1,0
Z112;2010-10-01;MG;40;118,9;224,9;106,0;0,0;10;2010;0,0
Z112;2010-11-01;MG;40;118,9;224,9;106,0;0,0;11;2010;1,0
Z112;2010-12-01;MG;40;118,9;224,9;106,0;3,0;12;2010;4,0
Z112;2011-01-01;MG;40;118,9;224,9;106,0;1,0;1;2011;2,0
Z112;2011-02-01;MG;40;118,9;224,9;106,0;2,0;2;2011;1,0
Z112;2011-03-01;MG;40;118,9;224,9;106,0;3,0;3;2011;0,0
Z112;2011-04-01;MG;40;118,9;224,9;106,0;0,0;4;2011;0,0
Z112;2011-05-01;MG;40;118,9;224,9;106,0;2,0;5;2011;0,0
Z112;2011-06-01;MG;40;118,9;224,9;106,0;2,0;6;2011;1,0
Z112;2011-07-01;MG;40;118,9;224,9;106,0;0,0;7;2011;0,0
Z112;2011-08-01;MG;40;118,9;224,9;106,0;0,0;8;2011;0,0
Z112;2011-09-01;MG;40;118,9;224,9;106,0;1,0;9;2011;0,0
Z112;2011-10-01;MG;40;118,9;224,9;106,0;0,0;10;2011;0,0
Z112;2011-11-01;MG;40;118,9;224,9;106,0;0,0;11;2011;0,0
Z112;2011-12-01;MG;40;118,9;224,9;106,0;2,0;12;2011;2,0
Z112;2012-01-01;MG;40;118,9;224,9;106,0;0,0;1;2012;0,0
Z112;2012-02-01;MG;40;118,9;224,9;106,0;2,0;2;2012;2,0
Z112;2012-03-01;MG;40;118,9;224,9;106,0;0,0;3;2012;2,0
Z112;2012-04-01;MG;40;118,9;224,9;106,0;0,0;4;2012;2,0
Z112;2012-05-01;MG;40;118,9;224,9;106,0;0,0;5;2012;0,0
Z112;2012-06-01;MG;40;118,9;224,9;106,0;2,0;6;2012;1,0
Z112;2012-07-01;MG;40;118,9;224,9;106,0;0,0;7;2012;0,0
Z112;2012-08-01;MG;40;118,9;224,9;106,0;0,0;8;2012;1,0
Z112;2012-09-01;MG;40;118,9;224,9;106,0;1,0;9;2012;1,0
Z112;2012-10-01;MG;40;118,9;224,9;106,0;3,0;10;2012;1,0
Z112;2012-11-01;MG;40;118,9;224,9;106,0;0,0;11;2012;1,0
Z112;2012-12-01;MG;40;118,9;224,9;106,0;0,0;12;2012;1,0
Z112;2013-01-01;MG;40;118,9;224,9;106,0;0,0;1;2013;3,0
Z112;2013-02-01;MG;40;118,9;224,9;106,0;0,0;2;2013;0,0
Z112;2013-03-01;MG;40;118,9;224,9;106,0;0,0;3;2013;0,0
Z112;2013-04-01;MG;40;118,9;224,9;106,0;1,0;4;2013;0,0
Z112;2013-05-01;MG;40;118,9;224,9;106,0;0,0;5;2013;0,0
Z112;2013-06-01;MG;40;118,9;224,9;106,0;2,0;6;2013;2,0
Z112;2013-07-01;MG;40;118,9;224,9;106,0;0,0;7;2013;0,0
Z112;2013-08-01;MG;40;118,9;224,9;106,0;0,0;8;2013;0,0
Z113;2008-11-01;MG;365;712,0;796,4;84,39999999999998;0,0;11;2008;0,0
Z113;2008-12-01;MG;365;712,0;796,4;84,39999999999998;0,0;12;2008;0,0
Z113;2009-01-01;MG;365;712,0;796,4;84,39999999999998;0,0;1;2009;0,0
Z113;2009-02-01;MG;365;712,0;796,4;84,39999999999998;0,0;2;2009;0,0
Z113;2009-03-01;MG;365;712,0;796,4;84,39999999999998;0,0;3;2009;0,0
Z113;2009-04-01;MG;365;712,0;796,4;84,39999999999998;0,0;4;2009;0,0
Z113;2009-05-01;MG;365;712,0;796,4;84,39999999999998;0,0;5;2009;0,0
Z113;2009-06-01;MG;365;712,0;796,4;84,39999999999998;0,0;6;2009;0,0
Z113;2009-07-01;MG;365;712,0;796,4;84,39999999999998;0,0;7;2009;0,0
Z113;2009-08-01;MG;365;712,0;796,4;84,39999999999998;0,0;8;2009;0,0
Z113;2009-09-01;MG;365;712,0;796,4;84,39999999999998;0,0;9;2009;0,0
Z113;2009-10-01;MG;365;712,0;796,4;84,39999999999998;0,0;10;2009;0,0
Z113;2009-11-01;MG;365;712,0;796,4;84,39999999999998;0,0;11;2009;0,0
Z113;2009-12-01;MG;365;712,0;796,4;84,39999999999998;0,0;12;2009;0,0
Z113;2010-01-01;MG;365;712,0;796,4;84,39999999999998;0,0;1;2010;0,0
Z113;2010-02-01;MG;365;712,0;796,4;84,39999999999998;0,0;2;2010;0,0
Z113;2010-03-01;MG;365;712,0;796,4;84,39999999999998;0,0;3;2010;0,0
Z113;2010-04-01;MG;365;712,0;796,4;84,39999999999998;0,0;4;2010;0,0
Z113;2010-05-01;MG;365;712,0;796,4;84,39999999999998;0,0;5;2010;0,0
Z113;2010-06-01;MG;365;712,0;796,4;84,39999999999998;0,0;6;2010;0,0
Z113;2010-07-01;MG;365;712,0;796,4;84,39999999999998;0,0;7;2010;0,0
Z113;2010-08-01;MG;365;712,0;796,4;84,39999999999998;0,0;8;2010;0,0
Z113;2010-09-01;MG;365;712,0;796,4;84,39999999999998;0,0;9;2010;0,0
Z113;2010-10-01;MG;365;712,0;796,4;84,39999999999998;0,0;10;2010;0,0
Z113;2010-11-01;MG;365;712,0;796,4;84,39999999999998;0,0;11;2010;0,0
Z114;2008-11-01;MG;365;796,4;875,7;79,30000000000007;0,0;11;2008;0,0
Z114;2008-12-01;MG;365;796,4;875,7;79,30000000000007;0,0;12;2008;0,0
Z114;2009-01-01;MG;365;796,4;875,7;79,30000000000007;0,0;1;2009;0,0
Z114;2009-02-01;MG;365;796,4;875,7;79,30000000000007;0,0;2;2009;0,0
Z114;2009-03-01;MG;365;796,4;875,7;79,30000000000007;0,0;3;2009;0,0
Z114;2009-04-01;MG;365;796,4;875,7;79,30000000000007;0,0;4;2009;0,0
Z114;2009-05-01;MG;365;796,4;875,7;79,30000000000007;0,0;5;2009;0,0
Z114;2009-06-01;MG;365;796,4;875,7;79,30000000000007;0,0;6;2009;0,0
Z114;2009-07-01;MG;365;796,4;875,7;79,30000000000007;0,0;7;2009;0,0
Z114;2009-08-01;MG;365;796,4;875,7;79,30000000000007;0,0;8;2009;0,0
Z114;2009-09-01;MG;365;796,4;875,7;79,30000000000007;0,0;9;2009;0,0
Z114;2009-10-01;MG;365;796,4;875,7;79,30000000000007;0,0;10;2009;0,0
Z114;2009-11-01;MG;365;796,4;875,7;79,30000000000007;0,0;11;2009;0,0
Z114;2009-12-01;MG;365;796,4;875,7;79,30000000000007;0,0;12;2009;0,0
Z114;2010-01-01;MG;365;796,4;875,7;79,30000000000007;0,0;1;2010;0,0
Z114;2010-02-01;MG;365;796,4;875,7;79,30000000000007;0,0;2;2010;0,0
Z114;2010-03-01;MG;365;796,4;875,7;79,30000000000007;0,0;3;2010;0,0
Z114;2010-04-01;MG;365;796,4;875,7;79,30000000000007;0,0;4;2010;0,0
Z114;2010-05-01;MG;365;796,4;875,7;79,30000000000007;0,0;5;2010;0,0
Z114;2010-06-01;MG;365;796,4;875,7;79,30000000000007;0,0;6;2010;0,0
Z114;2010-07-01;MG;365;796,4;875,7;79,30000000000007;0,0;7;2010;0,0
Z114;2010-08-01;MG;365;796,4;875,7;79,30000000000007;0,0;8;2010;0,0
Z114;2010-09-01;MG;365;796,4;875,7;79,30000000000007;0,0;9;2010;0,0
Z114;2010-10-01;MG;365;796,4;875,7;79,30000000000007;0,0;10;2010;0,0
Z114;2010-11-01;MG;365;796,4;875,7;79,30000000000007;0,0;11;2010;0,0
Z115;2008-09-01;MG;40;224,9;320,6;95,70000000000002;0,0;9;2008;1,0
Z115;2008-10-01;MG;40;224,9;320,6;95,70000000000002;0,0;10;2008;0,0
Z115;2008-11-01;MG;40;224,9;320,6;95,70000000000002;1,0;11;2008;1,0
Z115;2008-12-01;MG;40;224,9;320,6;95,70000000000002;0,0;12;2008;4,0
Z115;2009-01-01;MG;40;224,9;320,6;95,70000000000002;1,0;1;2009;0,0
Z115;2009-02-01;MG;40;224,9;320,6;95,70000000000002;0,0;2;2009;0,0
Z115;2009-03-01;MG;40;224,9;320,6;95,70000000000002;0,0;3;2009;0,0
Z115;2009-04-01;MG;40;224,9;320,6;95,70000000000002;0,0;4;2009;1,0
Z115;2009-05-01;MG;40;224,9;320,6;95,70000000000002;0,0;5;2009;0,0
Z115;2009-06-01;MG;40;224,9;320,6;95,70000000000002;1,0;6;2009;1,0
Z115;2009-07-01;MG;40;224,9;320,6;95,70000000000002;0,0;7;2009;0,0
Z115;2009-08-01;MG;40;224,9;320,6;95,70000000000002;1,0;8;2009;0,0
Z115;2009-09-01;MG;40;224,9;320,6;95,70000000000002;0,0;9;2009;1,0
Z115;2009-10-01;MG;40;224,9;320,6;95,70000000000002;0,0;10;2009;0,0
Z115;2009-11-01;MG;40;224,9;320,6;95,70000000000002;0,0;11;2009;1,0
Z115;2009-12-01;MG;40;224,9;320,6;95,70000000000002;0,0;12;2009;4,0
Z115;2010-01-01;MG;40;224,9;320,6;95,70000000000002;2,0;1;2010;0,0
Z115;2010-02-01;MG;40;224,9;320,6;95,70000000000002;1,0;2;2010;0,0
Z115;2010-03-01;MG;40;224,9;320,6;95,70000000000002;0,0;3;2010;0,0
Z115;2010-04-01;MG;40;224,9;320,6;95,70000000000002;1,0;4;2010;1,0
Z115;2010-05-01;MG;40;224,9;320,6;95,70000000000002;1,0;5;2010;0,0
Z115;2010-06-01;MG;40;224,9;320,6;95,70000000000002;0,0;6;2010;1,0
Z115;2010-07-01;MG;40;224,9;320,6;95,70000000000002;2,0;7;2010;0,0
Z115;2010-08-01;MG;40;224,9;320,6;95,70000000000002;2,0;8;2010;0,0
Z115;2010-09-01;MG;40;224,9;320,6;95,70000000000002;1,0;9;2010;1,0
Z115;2010-10-01;MG;40;224,9;320,6;95,70000000000002;0,0;10;2010;0,0
Z115;2010-11-01;MG;40;224,9;320,6;95,70000000000002;1,0;11;2010;1,0
Z115;2010-12-01;MG;40;224,9;320,6;95,70000000000002;0,0;12;2010;4,0
Z115;2011-01-01;MG;40;224,9;320,6;95,70000000000002;0,0;1;2011;2,0
Z115;2011-02-01;MG;40;224,9;320,6;95,70000000000002;0,0;2;2011;1,0
Z115;2011-03-01;MG;40;224,9;320,6;95,70000000000002;1,0;3;2011;0,0
Z115;2011-04-01;MG;40;224,9;320,6;95,70000000000002;0,0;4;2011;0,0
Z115;2011-05-01;MG;40;224,9;320,6;95,70000000000002;0,0;5;2011;0,0
Z115;2011-06-01;MG;40;224,9;320,6;95,70000000000002;0,0;6;2011;1,0
Z115;2011-07-01;MG;40;224,9;320,6;95,70000000000002;0,0;7;2011;0,0
Z115;2011-08-01;MG;40;224,9;320,6;95,70000000000002;1,0;8;2011;0,0
Z115;2011-09-01;MG;40;224,9;320,6;95,70000000000002;0,0;9;2011;0,0
Z115;2011-10-01;MG;40;224,9;320,6;95,70000000000002;0,0;10;2011;0,0
Z115;2011-11-01;MG;40;224,9;320,6;95,70000000000002;0,0;11;2011;0,0
Z115;2011-12-01;MG;40;224,9;320,6;95,70000000000002;0,0;12;2011;2,0
Z115;2012-01-01;MG;40;224,9;320,6;95,70000000000002;0,0;1;2012;0,0
Z115;2012-02-01;MG;40;224,9;320,6;95,70000000000002;1,0;2;2012;2,0
Z115;2012-03-01;MG;40;224,9;320,6;95,70000000000002;0,0;3;2012;2,0
Z115;2012-04-01;MG;40;224,9;320,6;95,70000000000002;1,0;4;2012;2,0
Z115;2012-05-01;MG;40;224,9;320,6;95,70000000000002;0,0;5;2012;0,0
Z115;2012-06-01;MG;40;224,9;320,6;95,70000000000002;1,0;6;2012;1,0
Z115;2012-07-01;MG;40;224,9;320,6;95,70000000000002;3,0;7;2012;0,0
Z115;2012-08-01;MG;40;224,9;320,6;95,70000000000002;0,0;8;2012;1,0
Z115;2012-09-01;MG;40;224,9;320,6;95,70000000000002;0,0;9;2012;1,0
Z115;2012-10-01;MG;40;224,9;320,6;95,70000000000002;3,0;10;2012;1,0
Z115;2012-11-01;MG;40;224,9;320,6;95,70000000000002;1,0;11;2012;1,0
Z116;2009-03-01;MG;482;30,0;58,9;28,9;0,0;3;2009;0,0
Z116;2009-04-01;MG;482;30,0;58,9;28,9;0,0;4;2009;0,0
Z116;2009-05-01;MG;482;30,0;58,9;28,9;0,0;5;2009;0,0
Z116;2009-06-01;MG;482;30,0;58,9;28,9;0,0;6;2009;0,0
Z116;2009-07-01;MG;482;30,0;58,9;28,9;0,0;7;2009;0,0
Z116;2009-08-01;MG;482;30,0;58,9;28,9;0,0;8;2009;0,0
Z116;2009-09-01;MG;482;30,0;58,9;28,9;0,0;9;2009;0,0
Z116;2009-10-01;MG;482;30,0;58,9;28,9;0,0;10;2009;0,0
Z116;2009-11-01;MG;482;30,0;58,9;28,9;0,0;11;2009;0,0
Z116;2009-12-01;MG;482;30,0;58,9;28,9;0,0;12;2009;0,0
Z116;2010-01-01;MG;482;30,0;58,9;28,9;0,0;1;2010;0,0
Z116;2010-02-01;MG;482;30,0;58,9;28,9;0,0;2;2010;0,0
Z116;2010-03-01;MG;482;30,0;58,9;28,9;0,0;3;2010;0,0
Z116;2010-04-01;MG;482;30,0;58,9;28,9;0,0;4;2010;0,0
Z116;2010-05-01;MG;482;30,0;58,9;28,9;0,0;5;2010;0,0
Z116;2010-06-01;MG;482;30,0;58,9;28,9;0,0;6;2010;0,0
Z116;2010-07-01;MG;482;30,0;58,9;28,9;0,0;7;2010;0,0
Z116;2010-08-01;MG;482;30,0;58,9;28,9;0,0;8;2010;0,0
Z116;2010-09-01;MG;482;30,0;58,9;28,9;0,0;9;2010;0,0
Z116;2010-10-01;MG;482;30,0;58,9;28,9;0,0;10;2010;0,0
Z116;2010-11-01;MG;482;30,0;58,9;28,9;0,0;11;2010;0,0
Z116;2010-12-01;MG;482;30,0;58,9;28,9;0,0;12;2010;0,0
Z116;2011-01-01;MG;482;30,0;58,9;28,9;0,0;1;2011;0,0
Z116;2011-02-01;MG;482;30,0;58,9;28,9;0,0;2;2011;0,0
Z116;2011-03-01;MG;482;30,0;58,9;28,9;0,0;3;2011;0,0
Z117;2009-04-01;MG;367;152,9;217,6;64,69999999999999;0,0;4;2009;0,0
Z117;2009-05-01;MG;367;152,9;217,6;64,69999999999999;0,0;5;2009;0,0
Z117;2009-06-01;MG;367;152,9;217,6;64,69999999999999;0,0;6;2009;0,0
Z117;2009-07-01;MG;367;152,9;217,6;64,69999999999999;0,0;7;2009;0,0
Z117;2009-08-01;MG;367;152,9;217,6;64,69999999999999;0,0;8;2009;0,0
Z117;2009-09-01;MG;367;152,9;217,6;64,69999999999999;0,0;9;2009;0,0
Z117;2009-10-01;MG;367;152,9;217,6;64,69999999999999;0,0;10;2009;0,0
Z117;2009-11-01;MG;367;152,9;217,6;64,69999999999999;0,0;11;2009;0,0
Z117;2009-12-01;MG;367;152,9;217,6;64,69999999999999;0,0;12;2009;0,0
Z117;2010-01-01;MG;367;152,9;217,6;64,69999999999999;0,0;1;2010;0,0
Z117;2010-02-01;MG;367;152,9;217,6;64,69999999999999;0,0;2;2010;0,0
Z117;2010-03-01;MG;367;152,9;217,6;64,69999999999999;0,0;3;2010;0,0
Z117;2010-04-01;MG;367;152,9;217,6;64,69999999999999;0,0;4;2010;0,0
Z117;2010-05-01;MG;367;152,9;217,6;64,69999999999999;0,0;5;2010;0,0
Z117;2010-06-01;MG;367;152,9;217,6;64,69999999999999;0,0;6;2010;0,0
Z117;2010-07-01;MG;367;152,9;217,6;64,69999999999999;0,0;7;2010;0,0
Z117;2010-08-01;MG;367;152,9;217,6;64,69999999999999;0,0;8;2010;0,0
Z117;2010-09-01;MG;367;152,9;217,6;64,69999999999999;0,0;9;2010;0,0
Z117;2010-10-01;MG;367;152,9;217,6;64,69999999999999;0,0;10;2010;0,0
Z117;2010-11-01;MG;367;152,9;217,6;64,69999999999999;0,0;11;2010;0,0
Z117;2010-12-01;MG;367;152,9;217,6;64,69999999999999;0,0;12;2010;0,0
Z117;2011-01-01;MG;367;152,9;217,6;64,69999999999999;0,0;1;2011;0,0
Z117;2011-02-01;MG;367;152,9;217,6;64,69999999999999;0,0;2;2011;0,0
Z117;2011-03-01;MG;367;152,9;217,6;64,69999999999999;0,0;3;2011;0,0
Z117;2011-04-01;MG;367;152,9;217,6;64,69999999999999;0,0;4;2011;0,0
Z117;2011-05-01;MG;367;152,9;217,6;64,69999999999999;0,0;5;2011;0,0
Z117;2011-06-01;MG;367;152,9;217,6;64,69999999999999;0,0;6;2011;0,0
Z117;2011-07-01;MG;367;152,9;217,6;64,69999999999999;0,0;7;2011;0,0
Z117;2011-08-01;MG;367;152,9;217,6;64,69999999999999;0,0;8;2011;0,0
Z117;2011-09-01;MG;367;152,9;217,6;64,69999999999999;0,0;9;2011;0,0
Z117;2011-10-01;MG;367;152,9;217,6;64,69999999999999;0,0;10;2011;0,0
Z117;2011-11-01;MG;367;152,9;217,6;64,69999999999999;0,0;11;2011;0,0
Z117;2011-12-01;MG;367;152,9;217,6;64,69999999999999;0,0;12;2011;0,0
Z117;2012-01-01;MG;367;152,9;217,6;64,69999999999999;0,0;1;2012;0,0
Z117;2012-02-01;MG;367;152,9;217,6;64,69999999999999;0,0;2;2012;0,0
Z117;2012-03-01;MG;367;152,9;217,6;64,69999999999999;0,0;3;2012;0,0
Z117;2012-04-01;MG;367;152,9;217,6;64,69999999999999;0,0;4;2012;0,0
Z117;2012-05-01;MG;367;152,9;217,6;64,69999999999999;0,0;5;2012;0,0
Z117;2012-06-01;MG;367;152,9;217,6;64,69999999999999;0,0;6;2012;0,0
Z117;2012-07-01;MG;367;152,9;217,6;64,69999999999999;0,0;7;2012;0,0
Z117;2012-08-01;MG;367;152,9;217,6;64,69999999999999;0,0;8;2012;0,0
Z117;2012-09-01;MG;367;152,9;217,6;64,69999999999999;0,0;9;2012;0,0
Z117;2012-10-01;MG;367;152,9;217,6;64,69999999999999;0,0;10;2012;0,0
Z117;2012-11-01;MG;367;152,9;217,6;64,69999999999999;0,0;11;2012;0,0
Z117;2012-12-01;MG;367;152,9;217,6;64,69999999999999;0,0;12;2012;0,0
Z117;2013-01-01;MG;367;152,9;217,6;64,69999999999999;0,0;1;2013;0,0
Z117;2013-02-01;MG;367;152,9;217,6;64,69999999999999;0,0;2;2013;0,0
Z117;2013-03-01;MG;367;152,9;217,6;64,69999999999999;0,0;3;2013;0,0
Z117;2013-04-01;MG;367;152,9;217,6;64,69999999999999;0,0;4;2013;0,0
Z117;2013-05-01;MG;367;152,9;217,6;64,69999999999999;0,0;5;2013;0,0
Z117;2013-06-01;MG;367;152,9;217,6;64,69999999999999;0,0;6;2013;0,0
Z117;2013-07-01;MG;367;152,9;217,6;64,69999999999999;0,0;7;2013;0,0
Z117;2013-08-01;MG;367;152,9;217,6;64,69999999999999;0,0;8;2013;0,0
Z117;2013-09-01;MG;367;152,9;217,6;64,69999999999999;0,0;9;2013;0,0
Z117;2013-10-01;MG;367;152,9;217,6;64,69999999999999;0,0;10;2013;0,0
Z117;2013-11-01;MG;367;152,9;217,6;64,69999999999999;0,0;11;2013;0,0
Z117;2013-12-01;MG;367;152,9;217,6;64,69999999999999;0,0;12;2013;0,0
Z117;2014-01-01;MG;367;152,9;217,6;64,69999999999999;0,0;1;2014;0,0
